Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
53.935,4.108,4.1,240.58,3.543,3.571,2.014,0.254,15.252,341.701,77.77,11.399,977.009,1.17147648,1.438,-13.389,302.734,302.734
54.035,4.632,4.612,254.527,5.321,4.445,1.23,0.43,14.68,341.362,80.663,11.394,977.015,1.17381501,1.544,-14.201,303.874,303.874
54.135,4.001,4.001,274.025,0.0,3.991,-0.281,0.0,13.837,340.863,85.329,11.419,977.019,1.17725849,1.512,-12.266,302.177,302.177
54.235,2.052,2.052,279.608,0.0,2.023,-0.342,0.0,13.965,340.939,84.614,11.417,977.024,1.17674005,1.484,-11.518,302.825,302.825
54.335,0.942,0.863,151.098,-23.728,-0.417,0.755,-0.379,14.905,341.496,79.61,11.415,977.03,1.17290688,1.646,-11.955,302.788,302.788
54.435,1.061,0.95,160.598,-26.447,-0.315,0.896,-0.472,14.996,341.549,79.061,11.398,977.015,1.17252731,1.416,-10.949,301.934,301.934
54.535,2.979,2.859,216.204,-16.303,1.689,2.307,-0.836,14.808,341.438,80.041,11.402,977.02,1.1732949,1.829,-9.803,301.786,301.786
54.635,4.263,4.262,242.513,-1.223,3.781,1.967,-0.091,14.702,341.375,80.569,11.398,977.016,1.17372274,1.523,-9.516,301.734,301.734
54.735,3.86,3.837,253.935,6.29,3.687,1.062,0.423,14.046,340.986,84.043,11.395,977.004,1.17639124,1.54,-10.08,302.114,302.114
54.835,1.913,1.913,266.51,0.0,1.909,0.116,0.0,13.76,340.813,85.397,11.355,977.005,1.17758465,1.907,-9.536,302.183,302.183
54.935,0.702,0.623,218.126,-27.449,0.385,0.49,-0.324,14.261,341.113,82.838,11.386,977.02,1.17553675,1.944,-9.573,303.15,303.15
55.035,2.086,2.051,157.772,-10.436,-0.776,1.899,-0.378,14.718,341.384,80.465,11.394,977.012,1.17365611,1.659,-9.654,302.339,302.339
55.135,2.372,2.334,194.348,-10.333,0.578,2.261,-0.426,14.919,341.502,79.301,11.37,977.014,1.17284846,1.764,-10.124,303.664,303.664
55.235,3.561,3.543,224.264,5.697,2.473,2.537,0.353,14.978,341.538,79.152,11.398,977.012,1.17259705,1.667,-10.362,302.676,302.676
55.335,4.569,4.551,239.775,5.05,3.932,2.291,0.402,14.477,341.243,81.84,11.415,976.999,1.17461574,1.354,-9.654,302.401,302.401
55.435,3.874,3.874,247.027,0.0,3.567,1.512,0.0,13.814,340.847,85.231,11.379,977.007,1.17735243,1.653,-10.167,303.409,303.409
55.535,1.976,1.957,214.128,-7.788,1.098,1.62,-0.268,14.127,341.033,83.56,11.386,977.0,1.17606056,1.344,-10.019,302.33,302.33
55.635,2.886,2.729,163.723,-18.989,-0.765,2.62,-0.939,14.606,341.318,81.054,11.395,976.973,1.17406654,1.478,-9.282,302.445,302.445
55.735,2.366,2.341,149.085,-8.311,-1.203,2.008,-0.342,15.027,341.568,78.902,11.398,976.992,1.17237306,1.262,-8.488,302.007,302.007
55.835,2.32,2.307,182.668,-6.16,0.107,2.304,-0.249,14.951,341.522,79.224,11.386,976.978,1.17266786,1.648,-9.014,302.047,302.047
55.935,4.638,4.627,208.805,-3.943,2.229,4.054,-0.319,14.869,341.474,79.666,11.39,976.966,1.17298603,1.612,-8.655,302.429,302.429
56.035,4.081,4.054,223.073,6.61,2.769,2.961,0.47,14.238,341.099,82.941,11.383,976.982,1.17558503,1.487,-7.694,302.407,302.407
56.135,2.295,2.276,220.031,7.363,1.464,1.743,0.294,13.741,340.804,85.68,11.386,976.982,1.17762017,1.796,-8.199,302.664,302.664
56.235,1.902,1.8,162.582,-18.844,-0.539,1.718,-0.614,14.02,340.969,84.075,11.375,976.987,1.1764859,1.48,-8.145,301.697,301.697
56.335,3.252,3.226,138.988,-7.298,-2.117,2.434,-0.413,14.864,341.47,79.694,11.39,976.99,1.17303789,1.539,-8.288,302.351,302.351
56.435,2.037,2.01,179.419,-9.474,-0.02,2.009,-0.335,14.811,341.438,79.907,11.379,976.986,1.1732527,1.692,-8.524,302.596,302.596
56.535,3.929,3.863,206.483,-10.554,1.722,3.457,-0.72,14.632,341.332,80.786,11.37,976.984,1.17398489,1.592,-8.536,302.141,302.141
56.635,4.04,4.016,225.398,6.273,2.859,2.82,0.441,14.357,341.169,82.231,11.37,976.987,1.17510808,1.662,-8.965,302.538,302.538
56.735,3.407,3.397,245.717,4.442,3.096,1.397,0.264,13.684,340.771,86.039,11.394,976.983,1.17785084,1.59,-9.237,302.712,302.712
56.834,2.103,2.103,249.166,0.0,1.965,0.748,0.0,13.512,340.667,86.894,11.374,977.011,1.17860222,1.471,-9.255,302.449,302.449
56.935,1.169,1.088,149.188,-21.442,-0.558,0.935,-0.427,14.573,341.299,81.219,11.394,977.006,1.17423868,1.613,-8.773,302.06,302.06
57.035,1.434,1.433,160.941,-1.873,-0.468,1.355,-0.047,14.976,341.537,79.139,11.394,977.0,1.17259181,1.349,-8.698,301.861,301.861
57.135,1.938,1.904,193.028,-10.798,0.429,1.855,-0.363,14.742,341.397,80.24,11.375,976.99,1.17354012,1.559,-8.77,302.592,302.592
57.235,3.733,3.731,223.564,-1.847,2.571,2.704,-0.12,14.748,341.402,80.27,11.387,977.002,1.17352521,1.588,-7.821,302.067,302.067
57.335,3.904,3.895,244.724,3.958,3.522,1.663,0.269,14.176,341.062,83.293,11.387,977.017,1.17587829,1.45,-7.885,302.394,302.394
57.435,2.776,2.776,246.597,0.0,2.548,1.103,0.0,13.682,340.771,86.19,11.419,976.995,1.17786324,1.336,-7.779,302.046,302.046
57.535,1.134,1.127,198.639,-6.155,0.36,1.068,-0.122,14.165,341.053,83.149,11.349,977.007,1.17592883,1.539,-7.373,301.54,301.54
57.635,2.062,2.049,153.505,-6.427,-0.914,1.834,-0.231,14.968,341.532,79.123,11.383,977.006,1.17263544,1.822,-7.39,301.834,301.834
57.735,1.344,1.286,193.238,-16.923,0.294,1.252,-0.391,15.081,341.599,78.564,11.386,977.008,1.17217493,1.732,-8.164,302.24,302.24
57.835,3.982,3.951,210.847,-7.232,2.026,3.392,-0.501,15.039,341.575,78.876,11.405,976.998,1.17232621,1.642,-8.021,302.534,302.534
57.935,4.057,4.03,235.462,6.658,3.319,2.285,0.47,14.733,341.394,80.409,11.398,976.994,1.17357123,1.53,-7.687,302.007,302.007
58.035,3.568,3.565,246.648,2.406,3.273,1.413,0.15,13.989,340.952,84.416,11.405,976.992,1.17660761,1.583,-8.964,302.63,302.63
58.135,1.902,1.886,244.502,7.527,1.702,0.812,0.249,13.736,340.803,85.869,11.415,976.989,1.17763758,1.54,-9.093,302.513,302.513
58.235,1.533,1.521,165.589,-7.176,-0.379,1.473,-0.192,14.501,341.255,81.515,11.378,977.014,1.17455089,1.616,-8.873,302.529,302.529
58.334,1.471,1.465,146.18,-4.937,-0.815,1.217,-0.127,14.842,341.456,79.686,11.368,976.988,1.17313421,1.728,-9.117,302.095,302.095
58.435,2.107,2.036,197.16,-14.851,0.601,1.946,-0.54,14.775,341.417,80.089,11.379,977.011,1.1734271,1.328,-9.235,302.147,302.147
58.534,3.29,3.283,223.632,-3.828,2.265,2.376,-0.22,14.796,341.431,80.086,11.398,977.003,1.17332804,1.678,-9.53,302.206,302.206
58.635,3.739,3.73,244.003,4.064,3.352,1.635,0.265,14.17,341.057,83.224,11.368,977.01,1.17590415,1.401,-8.697,301.84,301.84
58.735,2.684,2.683,245.765,1.682,2.446,1.101,0.079,13.553,340.692,86.667,11.375,977.018,1.17844045,1.79,-8.898,302.138,302.138
58.834,1.074,1.028,210.715,16.871,0.525,0.884,0.312,13.77,340.82,85.357,11.358,977.018,1.17755497,1.469,-8.741,301.618,301.618
58.934,2.351,2.327,133.382,-8.214,-1.692,1.599,-0.336,14.906,341.495,79.418,11.379,977.002,1.17288458,1.523,-8.442,301.979,301.979
59.035,1.669,1.658,148.954,-6.362,-0.855,1.421,-0.185,14.919,341.503,79.348,11.379,977.007,1.1728363,1.816,-8.331,303.088,303.088
59.135,2.704,2.613,207.553,-14.945,1.209,2.316,-0.697,14.827,341.448,79.845,11.383,977.008,1.17321253,1.548,-8.319,301.504,301.504
59.235,3.933,3.929,234.146,2.439,3.185,2.301,0.167,14.681,341.36,80.424,11.351,977.023,1.17383623,1.679,-8.823,302.115,302.115
59.335,3.499,3.483,245.72,5.431,3.175,1.432,0.331,14.007,340.962,84.213,11.387,977.005,1.17655718,1.744,-8.579,302.22,302.22
59.435,1.835,1.831,245.513,3.932,1.666,0.759,0.126,13.742,340.807,85.895,11.426,977.004,1.1776253,1.82,-8.4,301.998,301.998
59.535,1.378,1.364,161.1,-8.085,-0.442,1.29,-0.194,14.483,341.244,81.636,11.383,977.009,1.1746155,1.864,-8.804,303.116,303.116
59.634,1.751,1.744,140.111,-5.196,-1.118,1.338,-0.159,15.049,341.581,78.766,11.394,976.993,1.17228472,1.776,-9.041,302.869,302.869
59.734,1.126,1.104,170.23,-11.577,-0.187,1.088,-0.226,15.007,341.555,78.962,11.39,977.005,1.17247212,1.737,-8.653,302.803,302.803
59.835,3.371,3.371,220.734,-0.368,2.2,2.555,-0.022,15.099,341.609,78.376,11.368,977.004,1.17210507,1.546,-8.441,302.712,302.712
59.935,3.447,3.433,245.746,5.112,3.13,1.41,0.307,14.551,341.285,81.296,11.387,977.029,1.17435956,1.527,-8.325,301.993,301.993
60.035,2.783,2.779,253.218,3.233,2.661,0.802,0.157,13.814,340.846,85.135,11.362,977.024,1.17737925,1.434,-7.474,302.608,302.608
60.134,0.967,0.932,262.708,15.384,0.924,0.118,0.256,13.929,340.915,84.554,11.371,977.032,1.17691505,1.445,-7.125,302.418,302.418
60.235,1.99,1.951,141.556,-11.403,-1.213,1.528,-0.393,14.904,341.494,79.49,11.39,977.04,1.17293477,1.439,-7.179,301.898,301.898
60.334,1.601,1.601,129.855,-1.596,-1.229,1.026,-0.045,14.984,341.541,79.018,11.379,977.035,1.17260563,1.648,-6.716,301.648,301.648
60.434,2.053,2.005,200.928,-12.384,0.716,1.873,-0.44,14.853,341.463,79.621,11.366,977.024,1.17313015,1.576,-6.035,302.014,302.014
60.534,3.156,3.154,224.475,1.65,2.21,2.251,0.091,14.76,341.408,80.117,11.37,977.016,1.17349803,1.587,-6.14,301.719,301.719
60.634,2.887,2.887,259.577,0.0,2.84,0.522,0.0,14.006,340.961,84.131,11.371,977.007,1.17656791,1.751,-6.823,302.03,302.03
60.735,1.832,1.823,282.975,5.57,1.777,-0.409,0.178,13.703,340.781,85.852,11.379,977.007,1.17780995,1.475,-6.214,302.064,302.064
60.834,0.729,0.682,185.786,-20.666,0.069,0.679,-0.257,14.25,341.107,82.985,11.403,977.019,1.17557001,1.64,-6.264,301.937,301.937
60.934,1.776,1.669,124.708,-19.973,-1.372,0.951,-0.607,14.98,341.538,78.977,11.368,977.014,1.17260003,1.631,-6.71,302.57,302.57
61.035,1.04,0.902,118.981,-29.866,-0.789,0.437,-0.518,15.019,341.561,78.78,11.368,977.022,1.1724515,1.769,-7.103,302.146,302.146
61.134,2.426,2.424,247.848,-2.3,2.245,0.914,-0.097,15.037,341.572,78.728,11.375,977.033,1.17239046,1.631,-6.832,301.641,301.641
61.234,3.903,3.897,257.789,3.178,3.809,0.824,0.216,14.574,341.297,81.052,11.363,977.008,1.1742512,1.037,-6.618,301.461,301.461
61.334,3.579,3.579,273.562,0.0,3.572,-0.222,0.0,13.99,340.951,84.239,11.375,977.052,1.17668748,1.59,-7.17,302.706,302.706
61.435,2.782,2.775,286.128,4.044,2.666,-0.771,0.196,14.075,341.001,83.737,11.368,977.04,1.17632854,1.523,-7.032,301.773,301.773
61.535,0.51,0.432,13.558,32.091,-0.101,-0.42,0.271,14.878,341.479,79.62,11.39,977.025,1.17302012,1.567,-6.586,302.316,302.316
61.634,1.181,1.137,51.23,15.741,-0.887,-0.712,0.321,15.177,341.655,78.067,11.383,977.039,1.1718266,1.66,-6.695,302.066,302.066
61.735,1.897,1.895,227.776,-2.25,1.403,1.274,-0.074,15.133,341.629,78.228,11.372,977.049,1.17202091,1.213,-6.724,301.986,301.986
61.834,3.91,3.909,247.447,0.483,3.61,1.499,0.033,15.126,341.624,78.219,11.363,977.031,1.17203176,1.331,-6.533,301.914,301.914
61.934,4.005,3.985,263.138,5.741,3.956,0.476,0.401,14.437,341.216,81.744,11.358,977.044,1.17485464,1.787,-6.255,301.588,301.588
62.034,3.268,3.268,279.773,0.0,3.221,-0.555,0.0,13.94,340.921,84.449,11.363,977.043,1.17688727,1.588,-6.609,302.444,302.444
62.134,2.202,2.202,286.201,0.0,2.115,-0.614,0.0,14.053,340.989,83.941,11.383,977.038,1.17640865,1.701,-7.107,302.219,302.219
62.235,0.889,0.862,53.213,14.312,-0.69,-0.516,0.22,14.968,341.532,79.12,11.383,977.039,1.17267311,1.507,-6.668,301.888,301.888
62.334,1.843,1.735,218.963,-19.702,1.091,1.349,-0.621,14.956,341.524,79.185,11.383,977.033,1.17271793,1.561,-6.898,301.809,301.809
62.435,3.174,3.145,240.86,-7.732,2.747,1.531,-0.427,14.95,341.522,79.276,11.395,977.036,1.17273748,1.568,-7.609,302.356,302.356
62.534,4.201,4.199,260.555,1.813,4.142,0.689,0.133,14.628,341.33,80.878,11.383,977.031,1.1740526,1.644,-7.786,302.172,302.172
62.634,4.187,4.187,273.073,0.0,4.181,-0.224,0.0,13.832,340.857,85.108,11.375,977.048,1.17733061,1.713,-7.532,302.721,302.721
62.734,3.543,3.543,283.946,0.0,3.439,-0.854,0.0,13.622,340.733,86.303,11.379,977.047,1.17819154,1.424,-7.662,302.032,302.032
62.835,1.05,1.048,303.042,3.864,0.878,-0.571,0.071,14.629,341.331,80.876,11.384,977.04,1.17405808,1.54,-8.019,301.489,301.489
62.934,0.242,0.242,288.999,1.01,0.229,-0.079,0.004,14.977,341.535,78.884,11.347,977.036,1.17264736,1.669,-7.562,302.411,302.411
63.035,2.395,2.324,224.515,-13.96,1.63,1.658,-0.578,15.062,341.586,78.543,11.363,977.059,1.17232633,1.267,-7.42,301.683,301.683
63.134,3.957,3.955,245.709,-1.636,3.605,1.627,-0.113,14.992,341.545,78.956,11.374,977.064,1.17261183,1.663,-7.634,302.595,302.595
63.234,4.337,4.334,262.264,2.165,4.295,0.583,0.164,14.39,341.189,82.065,11.371,977.033,1.17502904,1.451,-7.339,302.118,302.118
63.335,3.293,3.292,263.797,1.227,3.273,0.356,0.07,13.745,340.806,85.612,11.379,977.043,1.1776787,1.523,-7.009,302.306,302.306
63.434,1.329,1.329,248.707,0.843,1.238,0.483,0.02,14.157,341.05,83.306,11.37,977.039,1.17599142,1.658,-7.06,302.671,302.671
63.534,1.09,1.075,157.401,-9.567,-0.413,0.992,-0.181,15.026,341.566,78.806,11.379,977.024,1.1724242,1.497,-7.312,302.824,302.824
63.635,2.099,0.87,218.185,-65.517,0.538,0.684,-1.911,15.131,341.627,78.171,11.359,977.053,1.17203844,1.657,-7.405,302.293,302.293
63.735,3.244,3.215,223.982,-7.661,2.233,2.314,-0.432,15.097,341.608,78.425,11.375,977.038,1.17215228,1.744,-7.412,302.692,302.692
63.834,3.956,3.949,252.342,3.317,3.763,1.198,0.229,14.852,341.463,79.756,11.39,977.035,1.17314053,1.613,-7.465,301.797,301.797
63.934,3.833,3.833,272.706,0.0,3.829,-0.181,0.0,14.13,341.035,83.522,11.383,977.038,1.17609239,1.614,-8.264,302.16,302.16
64.034,2.908,2.908,280.867,0.0,2.856,-0.548,0.0,13.843,340.862,84.861,11.342,977.052,1.17730367,1.655,-8.212,301.751,301.751
64.134,0.681,0.667,296.834,11.299,0.596,-0.301,0.133,14.557,341.287,81.164,11.368,977.034,1.17435038,1.482,-7.526,302.071,302.071
64.234,0.812,0.566,159.365,-45.828,-0.199,0.529,-0.582,14.947,341.52,79.284,11.394,977.045,1.17276299,1.437,-7.942,301.912,301.912
64.335,2.275,1.989,220.334,-29.029,1.288,1.516,-1.104,14.9,341.492,79.515,11.391,977.027,1.17293525,1.618,-8.25,301.747,301.747
64.434,3.733,3.717,245.061,-5.163,3.371,1.567,-0.336,14.983,341.539,78.874,11.351,977.039,1.17262542,1.506,-7.314,302.339,302.339
64.534,4.097,4.091,256.743,3.177,3.982,0.938,0.227,14.221,341.088,82.898,11.359,977.032,1.17572379,1.357,-6.786,301.37,301.37
64.634,3.536,3.535,258.662,1.624,3.466,0.695,0.1,13.671,340.761,85.937,11.363,977.049,1.17799687,1.296,-7.297,302.392,302.392
64.734,2.069,2.067,261.286,2.725,2.043,0.313,0.098,13.605,340.722,86.265,11.356,977.022,1.17823792,1.601,-7.107,301.92,301.92
64.834,1.108,0.945,156.173,-31.47,-0.382,0.864,-0.578,14.651,341.343,80.695,11.371,977.036,1.17396796,1.329,-5.848,301.586,301.586
64.934,0.758,0.588,161.134,-39.08,-0.19,0.556,-0.478,14.915,341.498,79.201,11.347,977.033,1.17289734,1.584,-6.518,302.003,302.003
65.034,3.212,2.967,215.16,-22.491,1.709,2.426,-1.229,14.951,341.521,79.167,11.375,977.036,1.17274547,1.265,-7.054,302.642,302.642
65.134,3.846,3.846,246.341,-0.12,3.523,1.544,-0.008,14.846,341.457,79.554,11.347,977.023,1.17316675,1.737,-6.92,302.115,302.115
65.234,3.689,3.686,260.938,2.325,3.64,0.58,0.15,14.124,341.031,83.558,11.383,977.045,1.17612827,1.509,-6.497,302.316,302.316
65.334,2.99,2.99,277.954,0.0,2.961,-0.414,0.0,13.796,340.836,85.331,11.379,977.042,1.17747009,1.632,-7.278,301.743,301.743
65.434,0.502,0.412,312.378,-34.678,0.305,-0.278,-0.285,14.613,341.321,80.956,11.383,977.03,1.17411196,1.482,-7.909,302.632,302.632
65.534,0.754,0.567,107.178,-41.293,-0.541,0.167,-0.498,15.152,341.638,77.986,11.343,977.036,1.17193961,1.598,-7.918,302.388,302.388
65.635,1.211,1.057,202.908,-29.139,0.412,0.974,-0.589,15.099,341.61,78.457,11.383,977.051,1.17215455,1.425,-7.36,302.626,302.626
65.734,3.431,3.41,240.987,-6.28,2.982,1.654,-0.375,15.152,341.64,78.131,11.372,977.03,1.17191994,1.429,-7.484,301.532,301.532
65.834,3.964,3.961,257.409,2.272,3.866,0.863,0.157,14.625,341.33,81.017,11.407,977.031,1.17405117,1.368,-8.194,302.078,302.078
65.934,3.452,3.452,270.294,0.0,3.452,-0.018,0.0,13.876,340.884,84.886,11.379,977.037,1.17713416,1.452,-8.17,302.101,302.101
66.034,2.213,2.213,290.646,-1.224,2.071,-0.78,-0.047,13.89,340.89,84.631,11.347,977.049,1.1771059,1.388,-7.368,302.463,302.463
66.134,1.432,0.477,110.711,-70.56,-0.446,0.169,-1.351,14.873,341.476,79.624,11.387,977.038,1.17305756,1.337,-7.678,302.121,302.121
66.234,1.069,0.263,109.528,-75.779,-0.247,0.088,-1.036,14.946,341.518,79.127,11.363,977.035,1.17276537,1.618,-8.34,302.087,302.087
66.334,2.079,1.774,232.536,-31.433,1.408,1.079,-1.084,14.901,341.491,79.382,11.368,977.04,1.17295432,1.563,-7.909,302.076,302.076
66.434,3.613,3.597,246.549,-5.404,3.3,1.431,-0.34,14.835,341.453,79.803,11.383,977.045,1.17322397,1.423,-7.73,301.948,301.948
66.534,3.706,3.705,262.695,0.652,3.675,0.471,0.042,14.017,340.967,84.027,11.363,977.034,1.17656016,1.569,-8.678,302.346,302.346
66.634,2.633,2.633,272.998,-1.319,2.629,-0.138,-0.061,13.547,340.689,86.77,11.387,977.028,1.17847264,1.556,-8.985,301.982,301.982
66.734,0.903,0.302,268.441,-70.434,0.302,0.008,-0.851,14.289,341.129,82.688,11.387,977.028,1.17543101,1.649,-8.566,301.883,301.883
66.834,1.283,0.854,115.64,-48.272,-0.77,0.37,-0.958,14.939,341.514,79.25,11.379,977.03,1.17278421,1.612,-9.224,302.467,302.467
66.934,0.892,0.336,70.915,-67.857,-0.318,-0.11,-0.826,14.929,341.508,79.262,11.371,977.042,1.17284358,1.457,-9.966,302.769,302.769
67.034,2.51,2.25,236.314,-26.294,1.873,1.248,-1.112,14.961,341.526,79.048,11.362,977.025,1.1726948,1.474,-9.864,302.775,302.775
67.134,3.388,3.388,260.244,0.501,3.339,0.574,0.03,14.629,341.331,80.916,11.391,977.034,1.17404628,1.619,-9.884,301.985,301.985
67.234,3.568,3.568,280.236,0.0,3.511,-0.634,0.0,13.939,340.921,84.502,11.372,977.031,1.17687321,1.567,-9.997,302.644,302.644
67.334,2.535,2.534,294.172,-1.403,2.312,-1.038,-0.062,14.015,340.966,84.082,11.372,977.039,1.17656898,1.482,-9.99,301.975,301.975
67.434,1.289,1.051,67.109,-35.357,-0.968,-0.409,-0.746,15.141,341.635,78.264,11.387,977.042,1.17197239,1.431,-9.755,302.217,302.217
67.534,1.803,1.696,67.889,-19.827,-1.572,-0.639,-0.612,15.202,341.669,77.798,11.356,977.05,1.17174566,1.416,-9.437,302.602,302.602
67.634,1.203,0.893,256.433,-42.074,0.868,0.209,-0.806,15.108,341.614,78.367,11.374,977.037,1.17210519,1.429,-8.981,302.163,302.163
67.734,2.59,2.588,261.524,-2.089,2.56,0.382,-0.094,15.063,341.589,78.705,11.395,977.033,1.1722765,1.546,-8.759,302.383,302.383
67.834,3.871,3.871,282.329,0.0,3.782,-0.827,0.0,14.38,341.182,82.1,11.368,977.038,1.17507923,1.519,-8.684,302.283,302.283
67.934,4.233,4.232,294.421,1.35,3.853,-1.75,0.1,13.789,340.831,85.284,11.363,977.045,1.17751062,1.546,-8.079,302.381,302.381
68.034,2.208,2.194,305.572,-6.484,1.785,-1.276,-0.249,14.308,341.14,82.523,11.375,977.048,1.17538309,1.658,-8.014,302.967,302.967
68.134,1.191,0.918,35.642,-39.541,-0.535,-0.746,-0.758,15.0,341.551,78.98,11.387,977.048,1.17255628,1.664,-8.223,301.969,301.969
68.234,0.756,0.137,6.123,-79.523,-0.015,-0.137,-0.743,14.945,341.517,79.109,11.358,977.036,1.17277443,1.613,-7.932,302.573,302.573
68.334,2.63,2.398,235.132,-24.244,1.968,1.371,-1.08,14.941,341.514,79.135,11.359,977.026,1.17278075,1.618,-7.763,302.496,302.496
68.434,3.596,3.596,258.379,0.987,3.522,0.724,0.062,14.585,341.304,81.018,11.368,977.038,1.17424142,1.578,-8.042,302.613,302.613
68.534,3.422,3.422,278.664,-0.575,3.383,-0.515,-0.034,13.8,340.837,85.107,11.343,977.057,1.1774857,1.564,-7.838,302.743,302.743
68.634,2.76,2.76,292.739,-0.117,2.545,-1.067,-0.006,13.698,340.776,85.715,11.351,977.033,1.17787278,1.503,-7.307,303.085,303.085
68.734,0.945,0.577,95.666,-52.348,-0.575,0.057,-0.748,14.666,341.351,80.502,11.351,977.036,1.17391384,1.514,-7.387,302.747,302.747
68.834,1.049,0.945,83.306,-25.744,-0.939,-0.11,-0.456,14.991,341.546,79.023,11.387,977.037,1.17257738,1.444,-7.472,302.253,302.253
68.934,0.95,0.466,236.59,-60.605,0.389,0.257,-0.828,14.892,341.485,79.338,11.351,977.031,1.17298734,1.275,-6.463,302.708,302.708
69.034,2.929,2.91,249.102,-6.518,2.718,1.038,-0.332,14.901,341.492,79.462,11.383,977.042,1.17294919,1.407,-6.129,302.001,302.001
69.134,3.393,3.393,276.038,0.0,3.374,-0.357,0.0,14.347,341.162,82.25,11.363,977.05,1.17522907,1.412,-6.221,301.497,301.497
69.234,4.043,4.04,293.964,2.327,3.691,-1.641,0.164,13.757,340.812,85.432,11.358,977.038,1.17763436,1.557,-6.028,301.942,301.942
69.334,2.466,2.466,300.206,-0.089,2.132,-1.241,-0.004,14.25,341.104,82.722,11.355,977.031,1.17560637,1.457,-5.404,301.881,301.881
69.434,1.155,1.044,47.522,-25.342,-0.77,-0.705,-0.495,15.069,341.59,78.441,11.351,977.039,1.17227721,1.722,-5.331,302.506,302.506
69.534,1.7,1.641,62.468,-15.166,-1.455,-0.758,-0.445,15.107,341.613,78.307,11.362,977.039,1.17211664,1.54,-5.597,301.695,301.695
69.634,0.991,0.895,223.694,-25.412,0.618,0.647,-0.425,15.163,341.645,77.968,11.351,977.038,1.17189395,1.57,-5.681,302.284,302.284
69.734,2.69,2.69,274.024,0.149,2.684,-0.189,0.007,14.903,341.492,79.371,11.368,977.04,1.1729455,1.633,-5.736,301.773,301.773
69.834,4.125,4.124,288.487,0.856,3.912,-1.308,0.062,14.124,341.03,83.446,11.363,977.027,1.17611265,1.489,-5.904,303.035,303.035
69.934,3.756,3.748,297.086,3.695,3.337,-1.707,0.242,13.918,340.908,84.594,11.368,977.045,1.17697752,1.474,-6.509,301.923,301.923
70.034,0.618,0.584,359.176,19.306,0.008,-0.584,0.204,14.938,341.513,79.189,11.366,977.034,1.1727984,1.458,-6.713,301.808,301.808
70.134,1.201,1.17,62.269,-12.906,-1.036,-0.545,-0.268,15.088,341.602,78.431,11.368,977.043,1.17219651,1.367,-6.534,302.409,302.409
70.234,0.526,0.222,300.511,-65.067,0.191,-0.112,-0.477,14.964,341.528,79.062,11.368,977.045,1.17270482,1.491,-7.011,302.555,302.555
70.335,2.472,2.453,256.844,-7.019,2.389,0.558,-0.302,14.868,341.471,79.507,11.359,977.039,1.1730926,1.522,-7.566,301.81,301.81
70.435,3.082,3.082,280.288,0.0,3.032,-0.55,0.0,14.284,341.124,82.519,11.351,977.046,1.17548871,1.56,-7.16,301.668,301.668
70.534,3.63,3.629,291.806,0.463,3.37,-1.348,0.029,13.663,340.755,85.867,11.343,977.057,1.1780473,1.485,-7.066,302.855,302.855
70.635,2.9,2.9,297.035,0.519,2.583,-1.318,0.026,13.737,340.801,85.615,11.371,977.054,1.17772877,1.474,-7.621,302.159,302.159
70.735,0.513,0.513,1.04,0.0,-0.009,-0.513,0.0,14.615,341.324,81.094,11.411,977.034,1.17409575,1.546,-7.782,302.906,302.906
70.835,2.325,2.279,69.823,-11.45,-2.139,-0.786,-0.462,14.958,341.525,79.114,11.371,977.038,1.17272079,1.538,-7.205,301.997,301.997
