Timestamp [s],Angular position [turns],Angular velocity [turns/s],Torque [Nm],Linear position [m],Linear speed [m/s],Voltage [V],Current [A],Reference x_ref [m],Estimated plane position [m],Estimated plane velocity [m/s],Reference velocity [m/s],tvec_x [m],tvec_y [m],tvec_z [m],rvec_x [rad],rvec_y [rad],rvec_z [rad],qx,qy,qz,qw
151.831,532.136,-0.008,0.06,67.706,-0.001,30.142,2.615,67.709,67.626038,-0.005,0,0.06737003,0.147560463,4.813970012,2.975917362,0.268494436,-0.524321052,0.97953824,0.088376301,-0.172582924,0.053940714
151.945,532.136,-0.013,0.075,67.706,-0.002,30.151,2.812,67.709,67.625468,-0.003,0,0.069294289,0.041384609,5.208645874,-2.94382226,-0.28459284,-0.556345743,0.976067476,0.094360933,0.184464597,-0.066038695
152.063,532.136,0.009,0.065,67.706,0.001,30.156,2.646,67.709,67.646,0.033,0,0.064540563,0.066986346,5.208743413,-2.948193416,-0.286506839,-0.557676552,0.976140662,0.094861814,0.184645538,-0.063691995
152.18,532.136,0.026,0.072,67.706,0.003,30.172,2.625,67.709,67.649861,0.02,0,0.060794067,0.256004993,5.240128906,2.928070205,0.256893404,-0.50456398,0.978700719,0.085866028,-0.168649348,0.079557061
152.3,532.136,-0.011,0.059,67.706,-0.001,30.151,2.945,67.709,67.652261,0.012,0,0.058203774,0.344066933,5.096937308,2.826693439,0.235708557,-0.547954158,0.970655022,0.080939691,-0.18816135,0.125987704
152.418,532.136,-0.001,0.069,67.706,0,30.17,2.823,67.709,67.653677,0.007,0,0.064753322,0.287932506,5.176820661,2.963350522,0.266224277,-0.558816825,0.977275251,0.087797375,-0.18429067,0.057110888
152.536,532.136,0,0.06,67.706,0,30.151,2.785,67.709,67.636,-0.029,0,0.065046599,0.185134092,4.779588892,2.973170413,0.235715862,-0.53607502,0.979630368,0.077666055,-0.176631439,0.055620693
152.653,532.136,-0.02,0.069,67.706,-0.002,30.145,2.872,67.709,67.626,-0.051,0,0.075274441,0.238341451,5.091842705,2.931556809,0.250619493,-0.626154436,0.972372696,0.083128374,-0.207690151,0.066676941
152.768,532.136,-0.011,0.075,67.706,-0.001,30.151,2.693,67.709,67.636,0.002,0,0.072485668,0.368951248,4.77499809,3.049206713,0.284748667,0.409696397,0.986544646,0.092127986,0.132553751,0.025915232
152.894,532.136,-0.028,0.069,67.706,-0.004,30.145,2.746,67.709,67.636252,0.001,0,0.071428937,0.386635224,4.726712307,2.968962277,0.243526679,-0.542544199,0.978940602,0.080296794,-0.178890298,0.056797742
153.011,532.136,-0.009,0.072,67.706,-0.001,30.161,2.739,67.709,67.626,-0.03,0,0.080084634,0.262957499,5.140543714,-3.021048276,-0.306163731,-0.453536371,0.983362081,0.099657396,0.14762772,-0.035685807
153.125,532.136,0.04,0.067,67.706,0.005,30.167,2.739,67.709,67.636,0.016,0,0.074276779,0.130029238,5.127434337,2.999800063,0.31258189,-0.541859643,0.978211131,0.101930488,-0.176696154,0.038621606
153.249,532.136,0.029,0.069,67.706,0.004,30.165,2.565,67.709,67.637984,0.01,0,0.074113942,0.096991547,5.170743235,2.999953856,0.279314674,-0.567770383,0.977772113,0.091036767,-0.185052862,0.03780794
153.366,532.136,-0.015,0.057,67.706,-0.002,30.158,2.37,67.709,67.639154,0.006,0,0.067369565,0.146385423,5.137149026,-2.914737821,-0.291112926,-0.539188699,0.975354817,0.097414729,0.180427993,-0.081480615
153.491,532.136,0.024,0.069,67.706,0.003,30.131,2.568,67.709,67.646,0.038,0,0.062780888,0.171815255,5.145395142,-2.921350335,-0.294357148,-0.534374557,0.975859116,0.098328195,0.178504535,-0.078528233
153.605,532.136,-0.022,0.061,67.706,-0.003,30.145,2.611,67.709,67.650332,0.023,0,0.061822846,0.106663198,5.014966078,-3.000390445,-0.294404408,-0.674826759,0.970857284,0.09526249,0.218358406,-0.026092105
153.724,532.136,-0.01,0.07,67.706,-0.001,30.154,2.479,67.709,67.653069,0.014,0,0.062451582,0.075505254,5.080697317,2.989021056,0.301764072,-0.678817448,0.970015753,0.097930359,-0.220294072,0.030815672
153.837,532.136,-0.021,0.073,67.706,-0.003,30.181,2.41,67.709,67.636,-0.025,0,0.068539307,0.145293872,5.149835117,-3.00087781,-0.306612558,-0.599820218,0.975186075,0.099638944,0.19492174,-0.033010827
153.951,532.136,-0.011,0.064,67.706,-0.001,30.149,2.836,67.709,67.63315,-0.015,0,0.072741791,0.267962905,5.159206881,2.992952278,0.307573751,-0.634729879,0.972796781,0.09997044,-0.206305723,0.033320892
154.066,532.136,-0.028,0.062,67.706,-0.004,30.145,2.592,67.709,67.626,-0.043,0,0.077141704,0.359233082,5.061718602,2.894466666,0.289244814,-0.622402008,0.969635411,0.096895921,-0.208502324,0.083337456
154.182,532.136,-0.011,0.065,67.706,-0.001,30.122,2.544,67.709,67.621012,-0.026,0,0.084277383,0.320804422,4.715047958,3.064026282,0.34447192,0.491687003,0.981294753,0.110321667,0.157469235,0.00965284
154.297,532.136,-0.003,0.056,67.706,0,30.161,2.767,66.959,67.616,-0.049,2,0.092204386,0.244069773,4.723230483,-3.081917797,-0.346274772,-0.472515403,0.982407429,0.110380267,0.150621357,-0.002246491
154.417,532.136,0.015,0.094,67.706,0.002,30.161,4.234,66.959,67.606,-0.065,2,0.100528509,0.245523665,4.994825711,3.030717656,0.381686014,0.652420121,0.970239341,0.122191121,0.208862633,0.009019513
154.529,531.834,-6.609,0.538,67.668,-0.841,29.973,21.213,66.959,67.538,-0.261,2,0.126597611,0.361532482,5.202793205,-3.037861285,-0.381711766,-0.25798612,0.988106259,0.124157014,0.083913542,-0.034490206
154.643,530.604,-14.393,0.487,67.511,-1.831,29.889,19.185,66.959,67.541,-0.146,2,-0.031581548,0.453796408,5.07527476,2.938872155,0.310316475,-0.704808234,0.966045524,0.102005064,-0.231679639,0.051725793
154.76,528.76,-14.923,-0.191,67.276,-1.899,30.199,-6.754,66.959,67.546,-0.07,2,-0.268279393,0.379211938,4.981141763,2.91799714,0.390032658,0.84550731,0.951936493,0.127240125,0.275829353,0.039306897
154.877,527.401,-8.976,-0.185,67.104,-1.142,30.177,-5.854,66.959,67.644,0.284,2,-0.544949384,0.184543479,5.221683422,2.950274117,0.307702345,-0.60191202,0.973132614,0.101494023,-0.198537558,0.057399621
154.995,526.636,-4.774,-0.015,67.006,-0.607,30.151,-0.712,66.959,67.636,0.148,2,-0.626828884,0.092295288,5.137211783,-2.919546573,-0.360697411,-1.091000216,0.930519986,0.114961739,0.347724375,-0.002027996
155.108,526.232,-1.666,-0.083,66.955,-0.212,30.142,-3.497,66.959,67.655,0.152,2,-0.700141322,0.153985857,5.187364727,-2.917627903,-0.357921085,-0.941116236,0.944934056,0.115920136,0.30479993,-0.027552754
155.226,526.194,0.187,-0.073,66.95,0.024,30.149,-2.731,66.959,67.65,0.075,2,-0.695942506,0.210376011,5.071051151,2.948511322,0.295585723,-0.640859,0.971064285,0.097348359,-0.211060844,0.054870491
155.339,526.196,0.028,-0.097,66.95,0.004,30.161,-3.357,66.959,67.64,0.013,2,-0.690614929,0.153448021,5.14056282,-2.901521315,-0.337794049,-1.010087795,0.938450181,0.109254026,0.326696574,-0.025380378
155.455,526.196,-0.019,-0.108,66.95,-0.002,30.154,-3.989,67.709,67.63,-0.027,0.5,-0.683217898,0.050712773,5.096985185,2.981370057,0.261721967,-0.652250804,0.972572533,0.085378062,-0.212775068,0.03924316
155.577,526.197,-0.026,-0.122,66.95,-0.003,30.147,-5.492,67.709,67.65,0.051,0.5,-0.704327611,0.054435916,5.254822616,2.98870301,0.267020882,-0.572742749,0.977447818,0.087328509,-0.187314078,0.04339276
155.695,526.445,4.49,-0.274,66.982,0.571,30.099,-10.814,67.709,67.682,0.134,0.5,-0.695052169,0.178532931,5.037607279,-2.886910526,-0.315938974,-0.973405136,0.941801163,0.103069247,0.317555422,-0.039317338
155.816,527.032,4.365,-0.096,67.057,0.555,30.124,-1.773,67.709,67.667,0.031,0.5,-0.606528082,0.340864617,5.12744929,2.977954947,0.229128104,-0.613946572,0.97559168,0.075063416,-0.201131709,0.046177841
155.935,527.501,3.504,-0.167,67.116,0.446,30.11,-6.407,67.709,67.656,-0.015,0.5,-0.535339854,0.323605299,4.964407534,2.939146779,0.267627004,-0.695089419,0.967904522,0.088133532,-0.22890323,0.054741468
156.051,527.965,4.106,-0.155,67.175,0.522,30.126,-5.003,67.709,67.665,0.021,0.5,-0.490238329,0.231652217,5.157066806,-2.908312924,-0.316259899,-0.830305625,0.955156403,0.103866976,0.272691335,-0.050272593
156.182,528.427,4.042,-0.13,67.234,0.514,30.14,-7.762,67.709,67.644,-0.058,0.5,-0.409033711,0.205551623,5.132248759,2.914296498,0.282728975,-0.572726271,0.973763993,0.094469213,-0.191367015,0.0789805
156.296,528.951,4.097,-0.107,67.301,0.521,30.131,-4.323,67.709,67.651,-0.015,0.5,-0.346316714,0.272362702,5.104384377,3.006179483,0.276306042,-0.626750874,0.974596192,0.089577757,-0.203191133,0.029179654
156.411,529.396,4.028,-0.138,67.357,0.512,30.136,-4.808,67.709,67.627,-0.091,0.5,-0.270841471,0.365828179,5.166512953,-3.035184324,-0.329453415,-0.695119111,0.969339377,0.105216729,0.221998487,-0.005223404
156.527,529.849,4.28,-0.124,67.415,0.545,30.129,-5.232,67.709,67.625,-0.063,0.5,-0.208727257,0.347541208,5.102836678,2.931147709,0.239608416,-0.537911704,0.977585272,0.079913291,-0.179402272,0.075866503
156.642,530.31,3.763,-0.15,67.474,0.479,30.133,-7.519,66.959,67.614,-0.077,2,-0.139063825,0.223304764,5.202400253,3.0039687,0.219357092,-0.324576098,0.990043869,0.072295409,-0.106973344,0.056064375
156.758,530.754,3.957,-0.131,67.53,0.503,30.138,-4.211,66.959,67.62,-0.024,2,-0.085736189,0.140258558,5.205271745,2.979196185,0.184000619,-0.448638394,0.985139705,0.060844035,-0.148352598,0.061557054
156.874,530.941,-1.925,0.393,67.554,-0.245,30.078,15.914,66.959,67.544,-0.273,2,0.009719275,0.158626067,5.139306179,-3.076877587,-0.216774888,-0.533969897,0.982892612,0.069247615,0.170573919,-0.005605343
156.99,530.218,-10.441,0.435,67.462,-1.328,29.937,17.875,66.959,67.502,-0.307,2,-0.03640266,0.211361803,4.996647545,3.008042744,0.181971554,-0.609701952,0.977803442,0.059152222,-0.198191554,0.033489567
157.106,528.636,-14.091,0.026,67.261,-1.793,30.113,0.456,66.959,67.551,-0.021,2,-0.293715609,0.183900702,5.142542494,3.012340476,0.193403197,-0.587313136,0.979035161,0.062857613,-0.190881547,0.033216099
157.223,527.264,-8.503,-0.201,67.086,-1.082,30.188,-9.164,66.959,67.616,0.209,2,-0.531181895,0.073893931,5.262586911,2.957443986,0.223254368,-0.559212418,0.978029909,0.07383046,-0.184932148,0.061698139
157.349,526.567,-4.184,-0.034,66.997,-0.532,30.163,-1.087,66.959,67.647,0.232,2,-0.651602758,-0.003978055,5.258554306,2.955091153,0.234658135,-0.487322405,0.981338346,0.077926201,-0.16183195,0.068651137
157.465,526.249,-0.956,-0.094,66.957,-0.122,30.145,-3.685,66.959,67.673912,0.139,2,-0.691887783,0.088506162,5.137941861,2.962237941,0.206289216,-0.501392317,0.98157791,0.068356743,-0.166143177,0.065027733
157.578,526.258,0.169,-0.025,66.958,0.022,30.129,-0.66,66.959,67.668,0.158,2,-0.714729424,0.288000441,5.21695124,2.91899744,0.135902918,-0.555448228,0.977923072,0.045530221,-0.18608637,0.083458537
157.701,526.261,-0.079,-0.047,66.959,-0.01,30.154,-1.471,66.959,67.689,0.166,2,-0.732907406,0.343974479,5.305806166,2.917937567,0.109348688,-0.452066601,0.983228525,0.036846145,-0.152328405,0.093274256
157.815,526.262,0.04,-0.028,66.959,0.005,30.165,-1.203,67.709,67.669,0.037,0.5,-0.706626618,0.225111446,5.123470707,2.899315348,0.122176806,-0.600426476,0.974506986,0.041065609,-0.201813092,0.089001264
157.936,526.262,-0.032,-0.045,66.959,-0.004,30.151,-2.038,67.709,67.673477,0.023,0.5,-0.710983405,0.148398402,5.19400992,2.947508965,0.190805921,-0.531720747,0.979704026,0.063420784,-0.176735326,0.070160171
158.053,526.484,4.271,-0.303,66.987,0.543,30.099,-11.114,67.709,67.687,0.074,0.5,-0.697815458,0.178622966,5.071375241,-2.936449147,-0.223144063,-0.980166734,0.945928328,0.071882154,0.315744436,-0.018921033
158.171,527.037,4.395,-0.091,67.057,0.559,30.138,-2.132,67.709,67.667,-0.021,0.5,-0.60845336,0.292557619,5.179973998,-2.910021221,-0.217546419,-0.886476138,0.953157864,0.071255865,0.290359292,-0.04587122
158.287,527.504,3.507,-0.193,67.117,0.446,30.104,-7.064,67.709,67.647,-0.082,0.5,-0.533449591,0.274392964,4.964847987,2.963028711,0.186504149,0.87808586,0.956795128,0.060224277,0.28354375,0.022782912
158.402,527.952,4.145,-0.131,67.174,0.527,30.131,-5.252,67.709,67.664,0.008,0.5,-0.490098753,0.148537641,5.159378463,2.98567556,0.061999957,-0.415630498,0.988259961,0.020522014,-0.137573883,0.063202247
158.522,528.404,4.146,-0.128,67.231,0.528,30.133,-7.783,67.709,67.671,0.031,0.5,-0.436340966,0.068304713,5.163557763,2.991833257,0.068523338,-0.558284579,0.981618618,0.022482464,-0.183172821,0.048653319
158.638,528.885,4.162,-0.147,67.292,0.53,30.12,-4.654,67.709,67.652,-0.042,0.5,-0.360945016,0.097921436,5.163982856,2.983050723,0.067443665,-0.575539485,0.980353965,0.02216478,-0.189146102,0.051367086
158.754,529.338,3.862,-0.162,67.35,0.491,30.129,-7.097,67.709,67.65,-0.034,0.5,-0.301257376,0.167287072,5.151061931,2.958097757,0.113670485,-0.587651527,0.978267453,0.037591772,-0.194341232,0.061734379
158.871,529.792,3.996,-0.161,67.408,0.508,30.106,-6.358,67.709,67.628,-0.096,0.5,-0.219678391,0.175072569,5.166070398,2.906159842,0.14731338,-0.453684857,0.982034835,0.049779392,-0.153306892,0.098115199
158.984,530.262,3.797,-0.142,67.468,0.483,30.122,-7.801,66.959,67.617152,-0.059,2,-0.162749602,0.116334657,5.232087953,-2.97908973,-0.231853204,-0.526919042,0.980421573,0.076303134,0.173409613,-0.053670069
159.104,530.697,3.828,-0.151,67.523,0.487,30.115,-4.29,66.959,67.613,-0.087,2,-0.088301346,0.063612465,5.212572459,2.989937039,0.190828224,-0.594887252,0.977932137,0.062415044,-0.194572446,0.0435277
159.217,530.884,-2.12,0.424,67.547,-0.27,30.083,18.097,66.959,67.557,-0.237,2,-0.00917402,0.127884178,5.09374526,2.941613294,0.214310381,-0.567624042,0.977051654,0.071182814,-0.188535322,0.068974661
159.331,530.156,-10.755,0.496,67.454,-1.368,29.937,20.843,66.959,67.544,-0.187,2,-0.087073454,0.309151626,5.21246648,2.989551723,0.215123791,-0.513300731,0.981863377,0.07065346,-0.168584201,0.050316638
159.447,528.608,-13.903,0.025,67.257,-1.769,30.11,0.214,66.959,67.527,-0.172,2,-0.267447412,0.394181938,5.111268303,2.917871662,0.235280862,-0.638488005,0.971295654,0.078319853,-0.212538692,0.072650238
159.563,527.246,-8.631,-0.242,67.084,-1.098,30.174,-9.629,66.959,67.594,0.12,2,-0.506130322,0.37888499,5.13041327,2.983699484,0.22774953,-0.523342262,0.980869007,0.074870964,-0.172044875,0.051873796
159.681,526.566,-4.064,-0.034,66.997,-0.517,30.154,-1.509,66.959,67.627,0.187,2,-0.629357567,0.273408484,5.122741431,2.988645614,0.234566476,-0.611669289,0.975987968,0.076601273,-0.199749968,0.04098393
159.807,526.262,-0.829,-0.071,66.959,-0.106,30.151,-3.635,66.959,67.659,0.216,2,-0.696048914,0.25737282,5.201922709,2.970273985,0.222052878,-0.555683653,0.978776602,0.073171755,-0.183111107,0.0557905
159.921,526.271,0.03,-0.011,66.96,0.004,30.172,-0.276,66.959,67.63,0.039,2,-0.673052713,0.33496283,5.023839439,2.875564389,0.179610949,-0.602110999,0.972157258,0.060722023,-0.203558849,0.098928745
160.046,526.272,-0.029,-0.012,66.96,-0.004,30.17,-0.766,66.959,67.65,0.093,2,-0.694364524,0.373659988,5.145448511,2.964021983,0.185216123,-0.538163599,0.980189872,0.06125021,-0.177968488,0.061672063
160.162,526.272,0.009,-0.016,66.96,0.001,30.154,-0.619,67.709,67.6,-0.098,0.5,-0.644711323,0.248168085,4.772529315,2.955582428,0.141904491,-0.585774661,0.977915396,0.046952027,-0.193815626,0.062549884
160.28,526.272,0.02,-0.044,66.96,0.003,30.161,-2.564,67.709,67.67,0.184,0.5,-0.705552404,0.080810381,5.219496328,3.005929097,0.185502272,-0.562417238,0.980395661,0.0605023,-0.183434606,0.038930261
160.403,526.491,4.092,-0.285,66.988,0.521,30.078,-11.159,67.709,67.708,0.236,0.5,-0.720696212,0.048602072,5.208145258,2.943813796,0.156568415,-0.662041189,0.972562519,0.051726292,-0.218721866,0.060060662
160.518,527.075,4.626,-0.066,67.062,0.589,30.136,-3.492,67.709,67.682,0.061,0.5,-0.618014328,0.14995765,5.121891545,-2.981405176,-0.227893662,-0.94349962,0.950872336,0.072683103,0.300914379,-0.00308271
160.638,527.523,3.696,-0.151,67.119,0.47,30.104,-7.573,67.709,67.679,0.027,0.5,-0.557787382,0.217122746,5.207819005,2.940101153,0.185680504,-0.642701033,0.973131945,0.061457624,-0.212724962,0.063128981
160.754,527.989,4.113,-0.158,67.178,0.523,30.12,-5.767,67.709,67.688,0.046,0.5,-0.511482855,0.14816165,5.184074542,2.906587864,0.201558438,-0.704660256,0.967135053,0.067066347,-0.234467928,0.07194919
160.87,528.442,3.782,-0.189,67.236,0.481,30.129,-6.178,67.709,67.676,-0.014,0.5,-0.439892399,0.034095714,5.135329612,2.973468381,0.213432597,-0.707794858,0.969725537,0.069605933,-0.230830351,0.038791059
160.985,528.904,4.522,-0.082,67.295,0.575,30.14,-5.285,67.709,67.685,0.021,0.5,-0.391827225,0.055302586,5.135275671,2.94592578,0.174863909,-0.773658048,0.964618488,0.057257708,-0.253327786,0.045362545
161.099,529.353,3.777,-0.15,67.352,0.481,30.113,-7.401,67.709,67.682,0.003,0.5,-0.332966016,0.236188202,5.097502183,2.927495929,0.245558264,-0.676594318,0.969124932,0.081290168,-0.223981327,0.063412454
161.218,529.799,3.785,-0.18,67.409,0.482,30.133,-4.963,67.709,67.699,0.06,0.5,-0.287662816,0.347880105,5.138304044,2.922391284,0.18932848,-0.741176604,0.965643373,0.062559655,-0.244906382,0.060332668
161.332,530.275,3.499,-0.217,67.469,0.445,30.11,-5.658,0,67.689,0.005,14,-0.223956794,0.34137719,5.183739956,2.870999927,0.229600688,-0.814880249,0.95652847,0.076495855,-0.271492921,0.074116555
161.447,530.716,3.987,-0.128,67.525,0.507,30.122,-5.534,0,67.695,0.291,14,-0.171387157,0.279695518,5.241939439,2.863012285,0.223236251,-0.699287728,0.964483087,0.075203166,-0.235573976,0.092853436
161.564,530.911,-1.681,0.418,67.55,-0.214,30.083,17.266,0,67.63,0.086,14,-0.076758584,0.268525318,5.233085309,2.877756941,0.266648576,-0.773682029,0.959170481,0.088875276,-0.257872009,0.074801067
161.678,530.19,-10.618,0.444,67.458,-1.351,29.941,17.97,0,67.538,-0.441,14,-0.083049207,0.335978121,5.030509733,2.804637911,0.262874485,-0.75273726,0.955761049,0.089582043,-0.256516875,0.112671946
161.795,528.564,-16.894,0.492,67.252,-2.149,29.864,15.208,0,67.452,-1.117,14,-0.1994994,0.369222089,4.895657274,2.814346831,0.246318554,-0.68624949,0.961404041,0.084144446,-0.234428474,0.116898557
161.91,526.078,-24.341,0.432,66.935,-3.097,29.797,14.66,0,67.195,-2.171,14,-0.264250828,0.267208448,4.593851233,2.83412872,0.123449731,-0.777847334,0.95867278,0.041758123,-0.263114749,0.099866856
162.028,522.841,-31.975,0.392,66.523,-4.068,29.697,16.983,0,66.673,-3.657,14,-0.147392265,0.147281294,4.453192312,2.857832529,0.064204695,-0.824005227,0.95730014,0.021506916,-0.276020485,0.083226114
162.143,518.691,-37.178,0.558,65.995,-4.73,29.482,25.903,0,66.075,-4.467,-4.307,-0.080047462,0.043839315,3.911234969,-2.849400852,0.022660573,-0.729840308,0.963853276,-0.007665284,0.24687961,-0.09989276
162.264,513.831,-47.036,0.321,65.377,-5.985,29.558,13.52,0,65.477,-4.756,-4.586,-0.104007054,0.062523618,3.695099344,3.000444756,-0.092461616,-0.553544708,0.981977797,-0.030260598,-0.18116268,0.044541956
162.382,508.54,-39.622,-0.322,64.704,-5.041,30.38,-14.907,0,64.924,-4.686,-4.619,-0.219169634,0.114057654,3.401376805,2.924512282,-0.155074257,-0.273759316,0.98928529,-0.052457527,-0.092605548,0.099935155
162.503,504.299,-34.252,0.066,64.164,-4.358,30.076,6.029,0,64.304,-4.905,-4.724,-0.135430074,0.076393918,3.295631159,2.959766028,-0.287853271,-0.189452672,0.990040229,-0.096286773,-0.063371822,0.080828299
162.622,500.075,-35.369,0.255,63.627,-4.5,29.887,5.536,0,63.617,-5.21,-5.21,0.011864286,-0.009440432,3.265524907,2.967749012,-0.413603717,-0.116002952,0.987160656,-0.137576768,-0.038585996,0.071397431
162.743,495.647,-36.407,0.21,63.063,-4.632,29.873,9.286,0,62.853,-5.69,-5.69,0.208337506,-0.099598827,3.23911546,2.989931732,-0.536177537,-0.029856202,0.982925174,-0.176265696,-0.009815078,0.05188613
162.863,490.866,-42.459,0.186,62.455,-5.402,29.832,7.795,0,62.075,-5.978,-5.978,0.378308796,-0.12152604,3.240136289,-2.787940353,0.574889072,0.484979563,0.95770801,-0.197484809,-0.166599264,-0.126648341
162.984,485.622,-44.072,0.309,61.788,-5.607,29.683,11.429,0,61.238,-6.372,-6.372,0.553064664,-0.172999086,3.341795011,2.787970912,-0.505676671,0.080557672,0.9719849,-0.176296706,0.028085243,0.152892267
163.106,479.936,-49.108,0.09,61.064,-6.248,29.907,4.207,0,60.364,-6.661,-6.74,0.695332675,-0.386496106,3.495941886,2.959616145,-0.420503533,0.016951564,0.987175373,-0.140258301,0.005654168,0.076029082
163.227,473.924,-51.438,0.198,60.299,-6.545,29.747,6.301,0,59.479,-6.93,-7.178,0.818607959,-0.601306123,3.566853343,2.974618715,-0.261301289,-0.037450821,0.993084751,-0.087236164,-0.012503061,0.077564178
163.347,467.59,-51.768,0.264,59.494,-6.587,29.674,10.33,0,58.534,-7.284,-7.668,0.961049344,-0.84010179,3.742124555,2.957538325,-0.020247823,0.037202842,0.99568031,-0.006816601,0.012524652,0.091746323
163.471,460.981,-57.164,0.227,58.653,-7.273,29.642,8.34,0,57.643,-7.322,-7.902,1.010898113,-0.913323625,3.674197079,2.977893433,0.247887434,-0.151007214,0.992500675,0.082618284,-0.050329122,0.074723551
163.591,453.579,-59.323,0.254,57.711,-7.548,29.532,11.122,0,56.681,-7.523,-8.26,1.029263101,-1.021054285,3.608430761,2.848597922,0.475440354,-0.165239434,0.97713155,0.163086467,-0.056680749,0.124112975
163.711,446.054,-61.89,0.124,56.753,-7.874,29.781,7.053,0,55.763,-7.536,-8.413,0.991466384,-1.229135157,3.527405792,2.844077308,0.663697187,-0.183074061,0.96629771,0.225496357,-0.062200857,0.107476424
163.833,438.355,-66.126,0.246,55.774,-8.414,29.644,4.835,0,54.854,-7.493,-8.457,0.923756706,-1.33999738,3.37374727,2.810933718,0.742610904,-0.190875647,0.958492404,0.253220809,-0.065086152,0.113733571
163.95,430.355,-67.466,0.185,54.756,-8.584,29.745,3.4,0,53.977319,-7.493,-7.493,,,,,,,,,,
164.068,422.575,-64.866,0.146,53.766,-8.253,29.754,5.604,0,53.146,-7.398,-8.296,0.615582912,-1.326015902,3.341324012,-1.985070052,-0.473165212,-0.073342307,-0.828859902,-0.197568681,-0.030623855,0.522513214
164.185,415.084,-58.929,-0.249,52.813,-7.498,30.403,-6.776,0,52.323,-7.23,-8.105,0.489113654,-1.281925852,3.368673106,2.725988225,0.827816892,-0.351457733,0.940943598,0.285741881,-0.121314502,0.135127772
164.306,407.861,-64.755,0.449,51.894,-8.239,29.343,12.865,0,51.464,-7.228,-7.991,0.434581756,-1.289619166,3.337380696,-2.056469486,-0.488920656,-0.221763766,0.845338874,0.200977277,0.091158918,-0.486518626
164.425,400.236,-64.238,0.03,50.924,-8.173,29.836,1.703,0,50.584,-7.291,-7.971,0.335193351,-1.296252506,3.331799103,2.768659939,0.792980531,-0.304646011,0.948816652,0.271753537,-0.104401846,0.122463178
