Timestamp [s],Wind 3D norm [m/s],Wind 2D norm [m/s],Horizontal wind direction [°],Vertical wind direction [°],U Vector [m/s],V Vector [m/s],W Vector [m/s],Temperature [°C],Speed of sound [m/s],Humidity [%],Dew point [°C],Pressure [hPa],Air density [kg/cm³],Pitch [°],Roll [°],Heading [°],TrueHead [°]
133.692,0.92,0.79,150.102,-30.897,-0.394,0.684,-0.473,14.498,341.251,81.375,11.349,977.203,1.17480409,-3.974,-5.045,302.922,302.922
133.792,2.019,1.926,140.372,-17.518,-1.228,1.483,-0.608,15.156,341.641,77.996,11.349,977.213,1.17213547,-4.007,-4.566,302.153,302.153
133.892,1.485,1.403,184.358,-19.156,0.107,1.399,-0.487,15.092,341.603,78.272,11.341,977.232,1.17241979,-3.932,-4.732,302.312,302.312
133.992,3.587,3.585,218.298,-1.446,2.222,2.814,-0.091,14.966,341.529,78.972,11.352,977.222,1.17291665,-3.849,-4.182,301.871,301.871
134.092,3.752,3.713,239.135,8.237,3.187,1.905,0.537,14.51,341.258,81.289,11.345,977.241,1.1748035,-3.834,-3.638,302.133,302.133
134.192,2.81,2.799,242.814,5.116,2.489,1.279,0.251,13.863,340.873,84.684,11.33,977.225,1.17743516,-3.888,-5.488,302.522,302.522
134.293,1.047,1.017,184.254,-13.881,0.075,1.014,-0.251,13.867,340.876,84.705,11.337,977.215,1.17740548,-3.854,-6.5,302.722,302.722
134.393,2.482,2.461,156.84,-7.342,-0.968,2.263,-0.317,14.785,341.42,79.794,11.333,977.215,1.17365146,-3.875,-4.967,301.975,301.975
134.493,1.759,1.746,155.84,-7.028,-0.715,1.593,-0.215,14.896,341.485,79.143,11.317,977.209,1.17320025,-3.765,-5.721,302.519,302.519
134.593,3.243,3.179,204.522,-11.388,1.319,2.892,-0.64,14.834,341.449,79.521,11.329,977.198,1.17343557,-3.863,-7.905,302.292,302.292
134.693,4.123,4.122,232.014,0.817,3.249,2.537,0.059,14.716,341.38,80.215,11.345,977.23,1.17394876,-3.772,-6.619,302.237,302.237
134.793,4.43,4.429,248.885,1.191,4.132,1.596,0.092,14.147,341.042,83.2,11.341,977.203,1.17624295,-3.886,-5.532,302.522,302.522
134.893,3.497,3.497,255.099,0.459,3.38,0.899,0.028,13.644,340.744,85.981,11.345,977.211,1.17831182,-4.03,-6.969,302.455,302.455
134.993,1.278,1.277,237.92,-1.859,1.082,0.678,-0.041,14.243,341.098,82.547,11.316,977.206,1.17586076,-3.918,-7.892,302.481,302.481
135.093,0.991,0.673,144.217,-47.239,-0.393,0.546,-0.727,14.725,341.386,80.279,11.366,977.236,1.17391038,-3.957,-6.06,302.43,302.43
135.193,1.834,1.424,198.291,-39.099,0.447,1.352,-1.157,15.008,341.553,78.697,11.341,977.228,1.17275739,-3.828,-6.131,302.348,302.348
135.294,3.554,3.548,223.92,-3.222,2.461,2.556,-0.2,15.074,341.591,78.302,11.329,977.226,1.17249262,-3.727,-8.475,301.725,301.725
135.394,4.764,4.72,234.852,7.812,3.859,2.717,0.647,14.612,341.318,80.735,11.341,977.233,1.17437863,-3.692,-8.219,302.386,302.386
135.494,4.47,4.455,245.681,4.795,4.059,1.834,0.374,13.858,340.871,84.837,11.352,977.24,1.17746532,-3.622,-7.453,301.806,301.806
135.594,2.199,2.147,225.483,12.419,1.531,1.505,0.473,13.884,340.886,84.602,11.336,977.234,1.17735875,-3.709,-9.291,302.541,302.541
135.694,2.65,2.629,181.886,-7.206,0.087,2.627,-0.332,14.669,341.352,80.493,11.351,977.226,1.17413199,-3.604,-11.379,302.561,302.561
135.794,2.063,2.016,164.748,-12.255,-0.53,1.945,-0.438,15.153,341.638,77.879,11.324,977.207,1.17214692,-3.665,-9.62,302.915,302.915
135.894,5.161,4.908,206.289,-17.99,2.174,4.401,-1.594,15.2,341.665,77.59,11.313,977.197,1.17194951,-3.92,-9.818,302.938,302.938
135.994,5.625,5.617,225.4,-3.02,3.999,3.944,-0.296,15.116,341.617,78.133,11.337,977.204,1.17228925,-3.862,-11.926,302.165,302.165
136.094,5.573,5.571,240.047,1.429,4.827,2.781,0.139,14.4,341.191,81.732,11.32,977.188,1.17519689,-3.888,-10.722,302.583,302.583
136.195,4.069,4.056,239.086,4.611,3.48,2.084,0.327,13.788,340.829,85.155,11.34,977.184,1.17768931,-3.956,-9.08,302.269,302.269
136.295,2.572,2.549,218.559,7.69,1.589,1.993,0.344,14.083,341.003,83.495,11.331,977.175,1.17647457,-3.995,-9.861,302.319,302.319
136.395,2.282,2.256,175.393,-8.768,-0.181,2.248,-0.348,15.011,341.555,78.743,11.352,977.198,1.17270494,-3.821,-9.988,302.9,302.9
136.495,3.52,3.462,198.417,-10.444,1.094,3.284,-0.638,15.159,341.642,77.914,11.337,977.188,1.17209482,-3.827,-8.085,302.348,302.348
136.595,4.689,4.65,217.737,-7.401,2.846,3.678,-0.604,15.045,341.574,78.485,11.336,977.19,1.17256343,-3.695,-7.69,302.274,302.274
136.695,4.879,4.879,244.068,-0.392,4.388,2.134,-0.033,14.625,341.327,80.75,11.357,977.222,1.17430341,-3.783,-8.189,301.655,301.655
136.795,4.384,4.383,254.303,1.177,4.22,1.186,0.09,13.932,340.913,84.229,11.316,977.222,1.1771543,-3.78,-8.233,302.567,302.567
136.895,2.92,2.92,253.078,0.18,2.793,0.85,0.009,13.754,340.807,85.144,11.305,977.215,1.17788124,-3.988,-7.144,302.363,302.363
136.995,1.197,1.169,210.274,-12.505,0.589,1.009,-0.259,14.812,341.436,79.634,11.329,977.224,1.17355657,-3.885,-6.616,302.627,302.627
137.095,1.994,1.818,194.705,-24.281,0.461,1.758,-0.82,15.235,341.686,77.407,11.312,977.217,1.17183173,-3.912,-7.379,301.569,301.569
137.195,3.65,3.513,211.76,-15.736,1.849,2.987,-0.99,15.228,341.681,77.445,11.312,977.237,1.17188597,-3.912,-7.549,302.597,302.597
137.295,4.219,4.19,240.851,-6.624,3.66,2.041,-0.487,15.197,341.663,77.604,11.313,977.259,1.17203546,-3.929,-6.419,302.762,302.762
137.395,4.518,4.518,261.975,0.992,4.473,0.631,0.078,14.563,341.29,81.049,11.352,977.238,1.17457628,-3.871,-5.908,302.265,302.265
137.495,3.525,3.525,265.796,0.0,3.515,0.258,0.0,13.966,340.935,84.179,11.34,977.253,1.1770457,-3.841,-6.467,302.704,302.704
137.595,1.531,1.528,253.616,3.212,1.466,0.431,0.086,14.355,341.166,82.129,11.349,977.25,1.17544317,-3.957,-5.934,302.186,302.186
137.696,0.984,0.957,167.795,-13.445,-0.202,0.935,-0.229,15.204,341.67,77.772,11.352,977.255,1.1719892,-4.042,-4.129,302.121,302.121
137.796,1.501,1.3,208.016,-29.998,0.611,1.148,-0.751,15.354,341.756,76.759,11.3,977.237,1.17137647,-3.884,-4.49,301.62,301.62
137.896,3.643,3.614,228.585,-7.255,2.71,2.39,-0.46,15.39,341.78,76.872,11.357,977.233,1.17120612,-3.86,-5.757,302.026,302.026
137.996,4.92,4.916,251.212,2.293,4.654,1.583,0.197,15.066,341.588,78.481,11.356,977.259,1.17255151,-3.714,-4.256,301.768,301.768
138.096,4.941,4.941,275.279,0.0,4.92,-0.455,0.0,14.185,341.064,82.881,11.321,977.264,1.17616653,-3.881,-3.315,301.438,301.438
138.196,5.263,5.262,288.357,-1.089,4.994,-1.657,-0.1,13.671,340.76,85.829,11.344,977.247,1.17824531,-3.7,-5.155,302.173,302.173
138.296,3.39,3.374,287.898,-5.588,3.211,-1.037,-0.33,14.22,341.084,82.647,11.312,977.274,1.17604029,-3.668,-5.865,302.632,302.632
138.396,1.809,1.663,266.636,-23.146,1.66,0.098,-0.711,14.958,341.523,78.93,11.337,977.273,1.17301655,-3.921,-4.28,302.638,302.638
138.496,3.173,2.948,248.075,-21.72,2.735,1.101,-1.174,15.071,341.588,78.23,11.312,977.265,1.17255723,-3.714,-4.972,302.227,302.227
138.596,4.738,4.719,253.828,-5.047,4.533,1.314,-0.417,15.017,341.558,78.624,11.336,977.284,1.17278922,-3.719,-7.492,302.426,302.426
138.696,4.915,4.913,261.683,1.414,4.861,0.711,0.121,14.308,341.136,82.179,11.312,977.273,1.17567956,-3.7,-6.911,303.092,303.092
138.796,3.871,3.871,268.096,0.0,3.869,0.129,0.0,13.692,340.772,85.663,11.336,977.257,1.1781733,-3.82,-6.039,302.103,302.103
138.896,2.892,2.892,274.957,0.0,2.882,-0.25,0.0,13.662,340.754,85.788,11.328,977.253,1.17829382,-3.997,-8.02,302.077,302.077
138.996,0.448,0.434,274.996,-14.201,0.432,-0.038,-0.11,14.695,341.366,80.186,11.319,977.255,1.17407417,-4.01,-8.855,302.173,302.173
139.097,1.591,1.451,208.731,-24.194,0.697,1.272,-0.652,15.055,341.578,78.268,11.304,977.253,1.17261314,-3.904,-7.511,301.966,301.966
139.197,2.968,2.762,227.491,-21.475,2.036,1.867,-1.087,15.14,341.629,77.907,11.316,977.244,1.17225003,-3.737,-7.656,302.053,302.053
139.297,3.943,3.941,249.369,-1.948,3.688,1.389,-0.134,14.78,341.416,79.73,11.316,977.252,1.17372489,-3.822,-9.167,301.618,301.618
139.397,3.877,3.877,264.192,0.86,3.857,0.392,0.058,14.043,340.981,83.821,11.351,977.26,1.17673302,-3.834,-8.908,301.934,301.934
139.497,2.721,2.721,275.01,0.0,2.711,-0.238,0.0,13.708,340.781,85.581,11.337,977.251,1.17810261,-3.69,-8.059,301.932,301.932
139.597,0.666,0.59,285.083,-27.592,0.57,-0.154,-0.308,14.231,341.093,82.804,11.351,977.263,1.17596591,-3.81,-9.243,302.433,302.433
139.697,1.162,0.77,115.214,-48.512,-0.697,0.328,-0.871,15.132,341.625,78.004,11.327,977.266,1.17230451,-3.829,-10.096,302.727,302.727
139.797,1.591,0.994,205.303,-51.339,0.425,0.899,-1.242,14.996,341.545,78.696,11.328,977.245,1.17283297,-3.781,-9.767,301.91,301.91
139.897,3.422,3.342,245.321,-12.354,3.037,1.396,-0.732,15.124,341.62,77.963,11.312,977.257,1.17233157,-3.794,-9.664,302.555,302.555
139.997,4.375,4.374,265.765,0.891,4.362,0.323,0.068,14.762,341.406,79.873,11.325,977.241,1.17378235,-3.825,-10.407,302.125,302.125
140.097,4.878,4.878,279.437,0.0,4.812,-0.8,0.0,13.906,340.898,84.387,11.319,977.261,1.17730737,-4.002,-10.387,302.323,302.323
140.197,4.229,4.229,289.896,0.205,3.977,-1.439,0.015,13.87,340.877,84.619,11.325,977.252,1.17744207,-3.72,-10.266,302.19,302.19
140.297,0.614,0.584,293.84,18.048,0.534,-0.236,0.19,14.894,341.485,79.276,11.34,977.261,1.17326307,-3.885,-9.504,302.425,302.425
140.397,0.314,0.305,171.809,13.175,-0.044,0.302,0.072,14.957,341.522,78.891,11.328,977.271,1.17302108,-3.868,-9.594,302.333,302.333
140.498,3.026,2.878,244.758,-17.959,2.603,1.227,-0.933,14.643,341.337,80.67,11.359,977.26,1.17427635,-3.862,-9.775,302.018,302.018
140.598,4.619,4.619,256.75,0.137,4.496,1.059,0.011,14.638,341.332,80.465,11.316,977.274,1.17433167,-3.854,-8.451,302.467,302.467
140.698,4.947,4.947,271.229,0.0,4.946,-0.106,0.0,13.844,340.862,84.825,11.337,977.27,1.17756438,-3.952,-7.42,302.316,302.316
140.798,5.122,5.122,278.992,0.0,5.059,-0.801,0.0,13.217,340.49,88.375,11.339,977.273,1.18014586,-3.909,-7.966,302.257,302.257
140.898,4.866,4.866,285.264,0.0,4.694,-1.281,0.0,13.405,340.602,87.284,11.337,977.266,1.17936361,-3.878,-7.781,302.05,302.05
140.998,2.217,2.187,277.049,-9.477,2.17,-0.268,-0.365,14.346,341.159,82.036,11.323,977.282,1.17552781,-3.696,-6.256,302.353,302.353
141.098,2.15,1.679,242.845,-38.644,1.494,0.766,-1.343,14.773,341.412,79.739,11.311,977.284,1.17379403,-3.773,-6.265,302.539,302.539
141.198,4.148,4.111,248.577,-7.569,3.827,1.502,-0.546,14.891,341.482,79.204,11.323,977.269,1.17329133,-3.703,-7.311,301.677,301.677
141.298,4.841,4.84,256.815,1.215,4.713,1.104,0.103,14.53,341.27,81.241,11.356,977.255,1.17473173,-3.896,-6.792,302.309,302.309
141.398,4.767,4.767,266.524,0.0,4.758,0.289,0.0,13.696,340.774,85.614,11.331,977.256,1.17815864,-4.013,-5.627,302.139,302.139
141.498,4.291,4.291,281.976,-0.533,4.198,-0.89,-0.04,13.466,340.637,86.887,11.327,977.279,1.17913401,-3.708,-7.079,302.405,302.405
141.598,1.994,1.994,293.253,-0.203,1.832,-0.787,-0.007,14.38,341.179,81.832,11.319,977.28,1.17538822,-3.963,-7.39,302.737,302.737
141.698,0.303,0.298,139.984,11.114,-0.191,0.228,0.058,14.88,341.477,79.294,11.331,977.259,1.17331862,-3.876,-5.879,303.022,303.022
141.798,2.419,1.758,236.727,-43.388,1.47,0.965,-1.662,14.955,341.521,78.959,11.339,977.271,1.1730274,-3.813,-5.705,302.547,302.547
141.898,4.306,4.305,254.511,1.191,4.149,1.15,0.089,14.91,341.494,79.144,11.331,977.259,1.17319906,-3.93,-6.161,301.767,301.767
141.999,4.338,4.338,269.64,0.0,4.338,0.027,0.0,14.25,341.102,82.561,11.325,977.265,1.17590296,-3.975,-5.607,302.311,302.311
142.099,4.403,4.403,278.788,0.0,4.351,-0.673,0.0,13.577,340.705,86.395,11.351,977.268,1.17865288,-3.919,-4.76,302.387,302.387
142.199,3.779,3.779,285.231,0.0,3.647,-0.993,0.0,13.668,340.757,85.749,11.327,977.263,1.1782825,-3.675,-5.407,302.028,302.028
142.299,0.856,0.855,226.804,-1.519,0.623,0.585,-0.023,14.768,341.409,79.767,11.311,977.248,1.17377281,-3.832,-5.908,302.081,302.081
142.399,2.524,2.193,224.561,-29.669,1.539,1.562,-1.249,14.848,341.458,79.569,11.351,977.247,1.17342806,-3.916,-5.585,302.2,302.2
142.499,3.705,3.643,247.048,-10.497,3.355,1.421,-0.675,14.747,341.398,79.986,11.332,977.247,1.17384517,-3.783,-5.945,301.989,301.989
142.599,4.42,4.42,252.694,0.0,4.22,1.315,0.0,14.427,341.208,81.608,11.323,977.252,1.17516112,-3.754,-6.797,302.104,302.104
142.699,4.263,4.262,258.769,1.438,4.18,0.83,0.107,13.74,340.8,85.394,11.335,977.258,1.17797923,-3.953,-7.584,302.229,302.229
142.799,2.832,2.832,278.047,0.0,2.804,-0.396,0.0,13.429,340.615,87.073,11.323,977.258,1.1792618,-3.775,-7.777,302.031,302.031
142.899,0.277,0.227,300.623,34.903,0.196,-0.116,0.159,14.534,341.271,81.001,11.315,977.245,1.17471898,-3.851,-7.737,301.771,301.771
142.999,0.582,0.582,357.063,0.0,0.03,-0.581,0.0,14.743,341.395,79.983,11.327,977.241,1.1738596,-3.843,-8.645,301.376,301.376
143.099,1.904,1.508,236.885,-37.63,1.263,0.824,-1.163,14.792,341.425,79.779,11.337,977.252,1.17366731,-3.753,-9.023,302.167,302.167
143.199,3.873,3.862,245.225,-4.418,3.506,1.618,-0.298,14.879,341.475,79.248,11.321,977.252,1.1733191,-3.662,-8.953,301.679,301.679
143.299,4.487,4.485,259.099,1.761,4.404,0.848,0.138,14.292,341.126,82.216,11.304,977.251,1.17572033,-4.086,-8.423,302.667,302.667
143.399,3.813,3.812,265.76,1.004,3.802,0.282,0.067,13.63,340.734,85.984,11.331,977.266,1.17844462,-3.832,-8.631,302.963,302.963
143.499,1.872,1.872,288.207,-0.663,1.778,-0.585,-0.022,13.819,340.845,84.773,11.302,977.26,1.17767298,-3.6,-9.511,302.502,302.502
143.6,0.591,0.253,176.887,-64.668,-0.014,0.253,-0.534,14.722,341.383,80.108,11.331,977.259,1.17396295,-3.666,-8.948,302.134,302.134
143.7,1.84,1.661,200.589,-25.44,0.584,1.555,-0.79,14.825,341.443,79.533,11.322,977.242,1.17352593,-3.884,-8.498,301.633,301.633
143.8,3.259,2.965,229.508,-24.518,2.255,1.925,-1.352,14.978,341.534,78.736,11.319,977.254,1.17291844,-3.924,-9.279,302.238,302.238
143.9,4.543,4.542,248.039,-1.306,4.212,1.698,-0.104,14.825,341.444,79.61,11.337,977.247,1.17352712,-3.803,-9.674,302.043,302.043
144.0,4.396,4.393,261.42,2.151,4.344,0.655,0.165,14.029,340.972,83.781,11.331,977.255,1.17679179,-3.856,-8.88,302.721,302.721
144.1,3.291,3.291,269.051,-0.676,3.291,0.054,-0.039,13.533,340.677,86.452,11.318,977.227,1.17879772,-3.87,-9.449,302.765,302.765
144.2,1.215,1.212,267.535,-4.306,1.21,0.052,-0.091,14.245,341.099,82.533,11.315,977.242,1.17589879,-3.944,-9.94,302.519,302.519
144.3,0.637,0.487,207.048,-40.045,0.222,0.434,-0.41,14.705,341.373,80.244,11.34,977.26,1.1740303,-3.64,-9.762,302.884,302.884
144.4,2.41,2.21,219.424,-23.495,1.404,1.707,-0.961,14.744,341.396,80.026,11.337,977.237,1.17384458,-3.808,-9.131,302.122,302.122
144.5,3.926,3.84,241.618,-12.016,3.378,1.825,-0.817,14.71,341.375,80.09,11.316,977.238,1.17399347,-4.099,-9.123,301.784,301.784
144.6,4.525,4.525,256.679,0.91,4.403,1.043,0.072,14.208,341.078,82.824,11.332,977.236,1.17603517,-3.66,-9.113,302.046,302.046
144.7,3.845,3.845,275.24,0.0,3.829,-0.351,0.0,13.416,340.608,87.196,11.332,977.254,1.17930543,-4.035,-7.93,302.232,302.232
144.8,3.596,3.596,281.849,0.0,3.52,-0.738,0.0,13.357,340.571,87.46,11.319,977.232,1.17953014,-3.838,-7.703,302.376,302.376
144.9,1.292,1.255,290.714,13.795,1.174,-0.444,0.308,14.495,341.248,81.3,11.332,977.256,1.17488575,-3.701,-7.611,302.508,302.508
145.001,1.288,1.136,215.72,-28.042,0.664,0.923,-0.605,14.736,341.391,80.022,11.328,977.255,1.17390156,-3.955,-6.72,301.681,301.681
145.101,2.918,2.727,236.553,-20.839,2.276,1.503,-1.038,14.843,341.453,79.371,11.309,977.259,1.17347789,-3.982,-6.273,301.885,301.885
145.201,4.601,4.601,251.594,-0.798,4.365,1.453,-0.064,14.768,341.409,79.789,11.316,977.26,1.17378211,-3.801,-6.311,302.334,302.334
145.301,4.678,4.678,263.346,0.0,4.646,0.542,0.0,14.023,340.967,83.731,11.316,977.257,1.17682445,-3.716,-6.384,301.846,301.846
145.401,3.669,3.669,268.255,0.0,3.667,0.112,0.0,13.518,340.666,86.42,11.298,977.239,1.17888236,-3.862,-5.689,302.041,302.041
145.501,1.392,1.388,267.81,4.39,1.387,0.053,0.107,14.178,341.059,82.894,11.316,977.255,1.17618811,-3.927,-5.781,302.258,302.258
145.601,0.753,0.752,212.04,-2.769,0.399,0.638,-0.036,14.865,341.467,79.311,11.319,977.265,1.17339206,-3.623,-7.599,301.839,301.839
145.701,2.509,2.397,207.656,-17.125,1.113,2.124,-0.739,15.082,341.597,78.32,11.34,977.248,1.17248046,-3.976,-5.93,301.582,301.582
145.801,4.026,4.008,232.469,-5.421,3.178,2.441,-0.38,15.147,341.634,77.907,11.323,977.266,1.17224467,-3.907,-5.789,301.104,301.104
145.901,4.824,4.823,247.309,0.733,4.45,1.861,0.062,14.691,341.362,80.055,11.29,977.227,1.17406809,-3.848,-7.178,302.402,302.402
146.001,4.334,4.327,254.189,3.292,4.163,1.179,0.249,13.943,340.919,84.049,11.295,977.242,1.17714286,-4.176,-6.842,302.242,302.242
146.101,2.597,2.589,255.326,4.659,2.504,0.656,0.211,13.85,340.863,84.537,11.291,977.238,1.17752016,-3.798,-6.448,302.058,302.058
146.201,0.667,0.664,177.726,-5.845,-0.026,0.663,-0.068,14.775,341.412,79.644,11.294,977.227,1.17372584,-3.872,-6.414,301.799,301.799
146.301,0.862,0.603,180.07,-45.582,0.001,0.603,-0.616,14.841,341.453,79.457,11.323,977.22,1.1734345,-4.11,-7.128,302.008,302.008
146.401,2.644,2.612,223.611,-8.924,1.801,1.891,-0.41,14.875,341.472,79.176,11.304,977.242,1.17332911,-4.109,-7.383,302.129,302.129
146.502,4.443,4.44,249.751,2.011,4.166,1.537,0.156,14.638,341.331,80.351,11.294,977.237,1.17429662,-3.616,-7.409,301.388,301.388
146.602,4.773,4.742,261.81,6.462,4.694,0.676,0.537,13.961,340.93,84.001,11.304,977.245,1.1770699,-4.059,-6.349,301.335,301.335
146.702,3.927,3.918,261.347,4.01,3.873,0.589,0.275,13.418,340.607,86.986,11.298,977.247,1.17930377,-3.906,-7.847,302.56,302.56
146.802,2.253,2.174,257.864,15.219,2.125,0.457,0.591,13.685,340.765,85.42,11.286,977.231,1.17819154,-3.881,-9.526,302.476,302.476
146.902,0.971,0.79,163.27,-35.518,-0.228,0.757,-0.564,14.637,341.332,80.467,11.316,977.255,1.17430997,-3.896,-8.534,302.677,302.677
147.002,2.239,2.056,203.449,-23.339,0.818,1.886,-0.887,14.846,341.454,79.28,11.295,977.244,1.17345381,-3.783,-8.159,301.718,301.718
147.102,3.953,3.912,225.481,-8.27,2.79,2.743,-0.569,15.009,341.551,78.497,11.304,977.22,1.1727581,-3.731,-10.54,302.115,302.115
147.202,4.866,4.866,244.057,0.243,4.376,2.129,0.021,14.725,341.382,79.815,11.279,977.24,1.17394853,-4.017,-10.863,301.567,301.567
147.302,4.72,4.72,252.113,0.0,4.492,1.45,0.0,13.925,340.908,84.246,11.312,977.238,1.17720711,-3.812,-9.814,302.352,302.352
147.402,3.403,3.403,254.121,0.0,3.273,0.931,0.0,13.563,340.694,86.347,11.328,977.256,1.17870891,-4.026,-9.512,302.817,302.817
147.502,1.844,1.842,234.517,-1.951,1.5,1.069,-0.063,14.507,341.254,81.073,11.302,977.25,1.17484152,-3.626,-10.481,302.435,302.435
147.602,1.497,1.491,200.626,-5.237,0.525,1.395,-0.137,15.029,341.562,78.29,11.283,977.231,1.17269993,-3.813,-11.134,301.529,301.529
147.702,2.988,2.927,226.596,-11.543,2.127,2.011,-0.598,15.195,341.661,77.516,11.294,977.237,1.17202568,-4.228,-10.161,301.609,301.609
147.802,4.915,4.915,251.726,-0.579,4.667,1.541,-0.05,15.1,341.604,77.973,11.29,977.25,1.17243075,-4.059,-9.003,301.796,301.796
147.902,5.221,5.22,265.55,1.207,5.204,0.405,0.11,14.432,341.209,81.445,11.298,977.244,1.17514443,-3.713,-9.598,302.088,302.088
148.003,5.229,5.226,278.099,-1.885,5.174,-0.736,-0.172,13.601,340.716,86.005,11.306,977.255,1.17855704,-3.756,-10.198,301.924,301.924
148.103,2.999,2.999,273.558,-0.179,2.993,-0.186,-0.009,13.763,340.812,85.081,11.302,977.267,1.17790997,-4.238,-8.084,301.642,301.642
148.203,1.361,1.162,244.084,-31.381,1.045,0.508,-0.709,14.723,341.381,79.846,11.283,977.252,1.17396939,-3.675,-8.274,302.56,302.56
148.303,1.832,1.664,217.542,-24.723,1.014,1.319,-0.766,14.807,341.432,79.525,11.304,977.259,1.1736269,-3.498,-9.616,301.336,301.336
148.403,4.051,3.748,243.072,-22.294,3.341,1.697,-1.537,14.814,341.435,79.483,11.302,977.276,1.17362082,-3.687,-8.729,302.042,302.042
148.503,5.001,5.001,252.176,-0.464,4.761,1.531,-0.041,14.514,341.257,80.997,11.294,977.262,1.17483282,-4.228,-7.513,301.779,301.779
148.603,5.032,5.032,260.079,-0.132,4.956,0.867,-0.012,13.656,340.748,85.629,11.294,977.244,1.17832375,-4.185,-7.763,301.956,301.956
148.703,3.476,3.474,270.078,-2.178,3.474,-0.005,-0.132,13.437,340.617,86.748,11.275,977.256,1.17924547,-3.804,-8.23,301.446,301.446
148.803,1.071,0.942,244.976,-28.418,0.854,0.398,-0.51,14.451,341.219,81.242,11.279,977.245,1.17507482,-3.797,-7.69,302.115,302.115
148.903,1.231,0.979,203.403,-37.342,0.389,0.898,-0.747,14.77,341.41,79.744,11.309,977.258,1.17377353,-3.957,-6.949,301.741,301.741
149.003,2.807,2.45,220.754,-29.188,1.6,1.856,-1.369,14.898,341.484,78.969,11.286,977.246,1.17324889,-4.161,-6.381,301.753,301.753
149.103,4.519,4.479,242.747,-7.623,3.982,2.051,-0.599,14.93,341.504,78.848,11.294,977.241,1.17310786,-3.801,-6.891,301.628,301.628
149.203,4.953,4.952,256.941,0.852,4.824,1.119,0.074,14.379,341.177,81.705,11.294,977.252,1.17537057,-3.603,-6.486,301.019,301.019
149.303,4.563,4.563,267.478,-0.084,4.558,0.201,-0.007,13.555,340.688,86.248,11.304,977.268,1.17876506,-3.859,-4.992,302.312,302.312
149.403,2.715,2.714,273.726,-1.943,2.708,-0.176,-0.092,13.802,340.835,84.838,11.298,977.25,1.17772949,-4.136,-5.308,301.822,301.822
149.504,1.087,1.022,253.297,-20.039,0.978,0.294,-0.373,14.652,341.34,80.356,11.309,977.251,1.17424858,-3.638,-6.522,301.698,301.698
149.604,1.914,1.766,218.124,-22.631,1.09,1.389,-0.736,15.145,341.631,77.745,11.29,977.286,1.17228913,-3.822,-5.236,301.664,301.664
149.704,4.083,3.639,237.092,-26.981,3.055,1.977,-1.852,15.13,341.624,77.97,11.319,977.271,1.17232096,-3.891,-4.679,301.49,301.49
149.804,5.112,5.112,250.21,0.438,4.81,1.731,0.039,14.898,341.486,79.102,11.311,977.266,1.17326462,-3.484,-7.409,301.428,301.428
149.904,5.034,5.034,255.389,0.668,4.871,1.27,0.059,14.108,341.015,83.067,11.279,977.274,1.17651308,-3.879,-6.85,301.762,301.762
150.004,3.598,3.598,265.467,0.0,3.587,0.284,0.0,13.589,340.709,86.104,11.312,977.252,1.17860174,-4.074,-5.285,301.416,301.416
150.104,2.166,2.166,271.277,0.0,2.166,-0.048,0.0,13.704,340.777,85.404,11.302,977.25,1.17812967,-4.014,-6.879,301.747,301.747
150.204,1.34,0.403,189.497,-72.49,0.067,0.398,-1.278,14.792,341.423,79.615,11.306,977.235,1.17365909,-3.751,-8.035,301.781,301.781
150.304,2.47,2.216,210.791,-26.192,1.134,1.904,-1.09,14.846,341.454,79.277,11.294,977.234,1.17344236,-3.895,-7.357,301.735,301.735
150.404,3.854,3.609,239.579,-20.539,3.112,1.828,-1.352,14.87,341.469,79.171,11.298,977.241,1.17335057,-4.046,-7.003,301.767,301.767
150.504,4.803,4.803,254.725,0.795,4.633,1.265,0.067,14.355,341.164,81.948,11.315,977.25,1.17545962,-3.831,-7.937,301.622,301.622
150.604,4.331,4.331,275.338,-0.052,4.312,-0.403,-0.004,13.603,340.715,85.839,11.279,977.247,1.17855358,-4.027,-8.314,301.531,301.531
150.704,3.356,3.356,280.286,-0.162,3.302,-0.599,-0.01,13.409,340.602,87.061,11.302,977.252,1.17934525,-4.004,-7.939,301.978,301.978
150.804,0.68,0.56,269.466,-34.591,0.56,0.005,-0.386,14.677,341.354,80.189,11.302,977.242,1.17413855,-3.803,-8.177,301.675,301.675
150.904,1.168,0.994,222.124,-31.735,0.666,0.737,-0.615,14.9,341.487,79.062,11.306,977.25,1.17323661,-3.879,-8.778,301.963,301.963
151.005,3.318,2.775,243.152,-33.254,2.476,1.253,-1.819,14.918,341.497,78.93,11.298,977.274,1.17319775,-4.008,-9.235,302.2,302.2
151.105,4.372,4.371,251.426,1.038,4.143,1.392,0.079,14.907,341.489,78.886,11.279,977.27,1.1732446,-3.609,-8.693,301.516,301.516
151.205,4.479,4.478,263.956,1.429,4.453,0.472,0.112,14.218,341.082,82.579,11.298,977.266,1.17604434,-4.057,-8.766,301.608,301.608
151.305,3.543,3.543,267.217,0.0,3.538,0.172,0.0,13.685,340.765,85.514,11.302,977.245,1.17820477,-3.675,-9.848,302.426,302.426
151.405,1.387,1.387,267.333,-0.802,1.385,0.065,-0.019,14.317,341.14,82.035,11.294,977.268,1.17564499,-3.916,-9.876,301.999,301.999
